 "problem_instance" , "ela_feature_class" , "technique" , "sample_size" , "value" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_30" , "http://w3id.org/ontoopt/quad_simple.cond" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "394.7869817171214e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_30" , "http://w3id.org/ontoopt/quad_w_interact.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "1.0038348766383631e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_30" , "http://w3id.org/ontoopt/ratio_mean_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8631323719257918e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_30" , "http://w3id.org/ontoopt/ratio_mean_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.88189183127589e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_30" , "http://w3id.org/ontoopt/ratio_mean_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8982423557326809e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_30" , "http://w3id.org/ontoopt/ratio_mean_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9394306898225722e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_30" , "http://w3id.org/ontoopt/ratio_median_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8675860961512072e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_30" , "http://w3id.org/ontoopt/ratio_median_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8923987319936624e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_30" , "http://w3id.org/ontoopt/ratio_median_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9126167970236164e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_30" , "http://w3id.org/ontoopt/ratio_median_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.945995204095475e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_30" , "http://w3id.org/ontoopt/skewness" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9980303634669858e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/diff_mean_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-4.184070851103018e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/diff_mean_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-3.846605898826228e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/diff_mean_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-3.5429893427098347e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/diff_mean_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-2.7006356563330853e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/diff_median_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-4.564073566932043e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/diff_median_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-4.1769165688704035e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/diff_median_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-3.8572086572090347e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/diff_median_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-2.9790649355322927e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/dist_ratio.coeff_var" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.26049586485968723e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/eps.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "16.835508029612008e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/eps.ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1.4664664664664668e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/eps.s" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "2.1071071071071072e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/expl_var.cor_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.47120537479490354e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/expl_var.cor_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4594456544346325e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/expl_var.cov_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4404818331823107e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/expl_var.cov_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4501056672216668e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cor_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.465609185081332e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cor_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.46056573031909265e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cov_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4417519350720067e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cov_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.44412526317807e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/h.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.8273442401634061e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/kurtosis" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-0.48078444432195977e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/lin_simple.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.6805993158239554e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/lin_simple.coef.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "39.64127541771363e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/lin_simple.coef.max_by_min" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "29.488081497585938e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/lin_simple.coef.min" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1.3340301518969993e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/lin_simple.intercept" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-142.434541788349e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/lin_w_interact.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.7057976103429264e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/m0" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.536144578313253e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/nb_fitness.cor" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-0.3181400033530159e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/nn_nb.cor" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.8321661197085337e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/nn_nb.mean_ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.8349566230858432e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/nn_nb.sd_ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.9179222968365879e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/number_of_peaks" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "2.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/quad_simple.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.9758889026203805e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/quad_simple.cond" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "8.660194283247256e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/quad_w_interact.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.9866907777385736e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/ratio_mean_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.5184671920017003e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/ratio_mean_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.557615856891055e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/ratio_mean_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.5925369209605844e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/ratio_mean_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.6893208584874457e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/ratio_median_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4850318432825768e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/ratio_median_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.525788537098516e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/ratio_median_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.5640191402109969e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/ratio_median_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.6622969638604921e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_1_dim_5" , "http://w3id.org/ontoopt/skewness" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.5598060022412056e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/diff_mean_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-3.1004437029549248e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/diff_mean_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-2.4455209869697114e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/diff_mean_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-1.9309217277096824e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/diff_mean_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-1.2568130641536008e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/diff_median_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-3.0036450396653365e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/diff_median_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-2.3956205147261542e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/diff_median_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-1.8999827877365139e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/diff_median_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-1.238261349876879e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/dist_ratio.coeff_var" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.14834312002185013e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/eps.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "23.246970599856454e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/eps.ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "1.626626626626627e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/eps.s" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "2.2472472472472473e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.10831989132715455e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.10727582259420301e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.09966680412390372e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.09732813632612153e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.11350000000000016e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.1200000000000001e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.09889152640547191e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.09659197553157574e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/h.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8507150014545508e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/kurtosis" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.31131301304575465e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/lin_simple.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.6622933882900152e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "137.62932357973426e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max_by_min" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "397.5201075169325e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.min" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.3504880123083215e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/lin_simple.intercept" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "2661.604250739715e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/lin_w_interact.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.70734104392703e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/m0" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.5875583722481654e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/nb_fitness.cor" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-0.4761718498355128e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/nn_nb.cor" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8191868885161591e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/nn_nb.mean_ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9136282943890831e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/nn_nb.sd_ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9663828597601416e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/number_of_peaks" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "1.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/quad_simple.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9648792207659828e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/quad_simple.cond" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "41.17355262815923e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/quad_w_interact.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "1.0051067607708943e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_mean_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8604560667512804e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_mean_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8899210219824192e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_mean_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9130905279571322e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_mean_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9434279920387922e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_median_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8650503060421169e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_median_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8924087399507823e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_median_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9146519841860322e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_median_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9443741504721939e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_30" , "http://w3id.org/ontoopt/skewness" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.636121985957081e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/diff_mean_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-3.58664154787217e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/diff_mean_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-2.87588310832592e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/diff_mean_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-2.2991379224744826e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/diff_mean_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-1.8008804330357808e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/diff_median_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-3.7347984713119775e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/diff_median_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-3.1557870542048025e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/diff_median_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-2.4855556950472266e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/diff_median_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-1.8710722782224485e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/dist_ratio.coeff_var" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.2608439744348522e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/eps.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "23.246970599856454e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/eps.ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1.786786786786787e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/eps.s" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "3.208208208208209e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/expl_var.cor_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.45212107317775313e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/expl_var.cor_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4487600467534243e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/expl_var.cov_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4523990920522256e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/expl_var.cov_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.45101804914304e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cor_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.446442039142137e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cor_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.44995765790283304e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_3_instance_2_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cov_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4548315255489297e0" ,
